Project ID,Category,Title,County,Improvement Type,Cost,Primary Project, Description
"2320","Anticipated","High Friction Surface Group Project","Warren        ","Safety Improvement","490500","null","SR 59 (Kinzua Road), SR 69 (Jackson Run Road) and SR 666 (David Zeisberger Highway)
Mead, Sugar Grove, and Sheffield townships, Warren County
High Friction Surface Treatment"
"3608","Anticipated","T-206 Anderson Creek","Clearfield    ","Bridge Removal","371177","null","T-206 over Anderson Creek
Pike Township
Bridge Removal"
"3763","Anticipated","T-537 over Fishing Creek Bridge","Clinton       ","Bridge Removal","315335","null","T-537 over Fishing Creek
Logan Township
Bridge Removal"
"3850","Anticipated","SR 1001 Improvements","Clinton       ","Reconstruct","8316000","null","Retaining wall with pedestrian facilities, (formerly SR 1001 in Lockport to near Queens Run)
Woodward Township                                      
Safety Improvement Widen add lane Resurface"
"4190","Anticipated","Bridge over NS Railroad","Juniata       ","Bridge Replacement","4685630","null","SR 75 over Norfolk Southern Railroad
Port Royal Borough
Bridge Superstructure Replacement"
"4383","Anticipated","T-437 Oswayo Creek","McKean        ","Bridge Removal","344085","null","Township Road 437 over Oswayo Creek
Ceres Township
Bridge Removal"
"4405","Anticipated","Bradford Bypass","McKean        ","Restoration","6287000","null","US Route 219, Bradford Bypass, Northbound and Southbound
City of Bradford, Bradford and Foster Township
Restoration, Expansion Joint and Spalling Repairs with Milling and Overlay."
"4616","Anticipated","SR 3017 Bridge Preservation","Mifflin       ","Bridge Painting","1000000","null","SR 3017 over Juniata River
Wayne Township
Bridge Painting"
"4902","Anticipated","SR 1011 over Genesee Riv","Potter        ","Bridge Improvement","1358500","null","SR 1011 over Genesee River
Bingham Township
Bridge Improvement"
"8608","Anticipated","Hillside-Huntsville CR 16","Luzerne       ","Restoration","2800000","null","Highway Restoration on County Road 16 in Jackson Township, Kingston Township, Luzerne County."
"8868","Anticipated","SR 3014 over Nescopeck Creek","Luzerne       ","Bridge Replacement","3000000","null","Bridge replacement on State Route 3014 (Dump Hill Road) over Nescopeck Creek in Nescopeck Township, Luzerne County."
"9174","Anticipated","SR 309 over Branch of Toby Creek","Luzerne       ","Bridge Rehabilitation","575000","null","Bridge rehabilitation on State Route 309 (Tunkhannock Highway) over Branch of Fern Creek, Dallas Township, Luzerne County."
"11140","Anticipated","T-516 County Bridge #12","Carbon        ","Bridge Replacement","1318600","null","Bridge Replacement
Carbon County Bridge #12
North Old Stage Road over Mud Run 
in Penn Forest Township"
"11413","Anticipated","Cementon Bridge","Lehigh        ","Bridge Replacement","13700000","null","SR 329 over Lehigh River 
Whitehall Township
Lehigh County
Bridge Replacement"
"12084","Anticipated","Richmond Bridge","Northampton   ","Replace/Rehab","1810000","null","This project involves the replacement/rehabilitation of the bridge that carries PA 611 over Oughoughton Creek in Washington Township, Northampton County."
"12310","Anticipated","Indian Trail Road over Hokendauqua Creek","Northampton   ","Replace/Rehab","3200000","null","Bridge Rehabilitation/Replacement 
Indian Trail Road Bridge"
"13716","Anticipated","Headquarters Rd/Tinicum Cr (C)","Bucks         ","Bridge Replacement","4404000","null","Headquarters Road over Tinicum Creek
Tinicum Township
Bridge Replacement"
"14332","Anticipated","Embreeville O/W Br Brandywine","Chester       ","Bridge Rehabilitation","750000","null","Embreeville Rd O/W Br Brandywine Cr
Newlin Twp
Bridge Rehabilitation"
"14541","Anticipated","US 1:  Partnership Phs 2","Chester       ","Add Lane","7338348","null","US 1: Kennett Square Bypass - Bayard Road
East Marlborough Township
Lane Widening"
"16738","Anticipated","US 422: Norfolk Southern - Evergreen Rd","Montgomery    ","Reconstruct","73123000","null","US 422: Norfolk S.-Evergreen Rd
Lower Pottsgrove Township
Reconstruction"
"17697","Anticipated","Islnd Ave:  Elmwd - Suflk","Philadelphia  ","Existing Signal Improvement","12540000","null","Island Ave:  Elmwood - Suffolk
City of Philadelphia
Existing Signal Improvements"
"19862","Anticipated","Rife Run Bridge","Lancaster     ","Bridge Replacement","2174218","null","High Street (SR 772) over Rife Run
Manheim Borough
Bridge Replacement"
"20577","Anticipated","Oak Hall Road Bridge","Perry         ","Bridge Rehabilitation","1396108","null","Oak Hall Road (SR 1024) over Buffalo Creek
Oliver Township
Bridge Rehabilitation"
"21951","Anticipated","PA 36 over SR 2014 & NS & EV RRs","Blair         ","Bridge Rehabilitation","1749000","null","PA 36 (Charger Highway) over Loop Road (SR 2014) and the Norfolk Southern and Everett Railroads
Hollidaysburg Borough
Bridge Improvements"
"22568","Anticipated","E Glasgow Muddy Run Cul","Cambria       ","Bridge Replacement","1106923","null","Over Muddy Run 
Reade Twp
Bridge Replacement"
"23104","Anticipated","PA 641 Trib Shade Creek","Huntingdon    ","Bridge Replacement","1187785","null","Over Tributary of Shade Creek
Dublin Township
Culvert Replacement"
"23105","Anticipated","PA 641/Shade Creek","Huntingdon    ","Bridge Replacement","0","23104","Over Branch of Shade Creek
Dublin Township
Culvert Replacement"
"23357","Anticipated","T-504 Fike Bridge","Somerset      ","Bridge Deck Replacement","1231948","null","Over Elk Lick Run
Summit Township
Bridge Replacement"
"24056","Anticipated","Poverty Hill Bridge","Armstrong     ","Bridge Replacement","3169603","null","PA 28 over a branch of Cowanshannock Creek
Rayburn Township
Bridge replacement"
"24819","Anticipated","Rattigan Bridge #1","Butler        ","Bridge Replacement","1573000","null","SR 1021 (Conerty Road) over Buffalo Run
Donegal Township
Bridge Replacement"
"25791","Anticipated","Straight Run Bridge #2","Indiana       ","Bridge Replacement","1197060","null","Straight Run Bridge #2
SR 1046 (Canoe Ridge Rd) over Straight Run in Banks Township, Indiana County
Bridge Replacement"
"25799","Anticipated","SR 3016 over Two Lick Creek","Indiana       ","Bridge Replacement","2292024","null","SR 3016 (Jacksonville Road) over Two Lick Creek
Center Township and Homer City Borough
Bridge Rehabilitation/Replacement"
"27991","Anticipated","PA 837 Pedestrian Bridge","Allegheny     ","Pedestrian Facilities","7000000","null","Construct a new cement concrete walkway to allow pedestrians traveling across the Glenwood Bridge (SR 885) to safely access the SR 8059 ramp in Glenwood Interchange in West Homestead Borough and the City of Pittsburgh, Allegheny County"
"28010","Anticipated","PA 50 -I79-Vanadium","Allegheny     ","Widen","5000000","null","Lane widening and signal upgrades on SR 50 (Washington Pike) from Thoms Run Road to Mayer Street in Collier Township, Allegheny County."
"28344","Anticipated","McKees Rocks Bridge Phase 2","Allegheny     ","Bridge Preservation Activities","21032000","null","Bridge preservation on the McKees Rocks Bridge carries SR 3104 over the Ohio River in the City of Pittsburgh, Stowe Township, and McKees Rocks Borough in Allegheny County."
"28525","Anticipated","Smithfield Street Bridge","Allegheny     ","Bridge Preservation Activities","9337500","null","Bridge preservation on Smithfield St Bridge which carries Smithfield Street over the Monongahela River in City of Pittsburgh, Allegheny County."
"29966","Anticipated","SR 1051 over Mounts Creek-DFB","Fayette       ","Bridge Replacement","175000","null","SR 1051 over Mounts Creek 
Bullskin Twp, Fayette County
Bridge Improvements"
"30315","Anticipated","PA 21 over Grinnage Run","Greene        ","Bridge Replacement","1092727","null","PA 21 Over Grinnage Run 
Gray Township, Greene County
Bridge Replacement"
"30825","Anticipated","Chartiers Creek #53","Washington    ","Bridge Replacement","1250000","null","This local project is the replacement of the structure carrying SR 7204 (North Hewitt Avenue T-623) over Chartiers Creek in Canton Township, Washington County."
"30986","Anticipated","Chartiers Bridge #58","Washington    ","Bridge Replacement","1300000","null","SR 7302 over Catfish Creek 
City of Washington, Washington County
Bridge Replacement"
"32152","Anticipated","Crawford Group 121","Crawford      ","Resurface","2494749","null","SR 77 (Spring Street) from Spartansburg to the Erie County line 
Sparta Township
Rehabilitation"
"32166","Anticipated","SR 27: SR 173 to Guys Mills Road","Crawford      ","Resurface","4000000","null","State Route 27 from State Route 173 to State Route 2032 (Guys Mills Road)
East Mead and Randolph townships
Resurface"
"47505","Anticipated","PA 699: Edinboro Rd/I-90 Br","Erie          ","Bridge Replacement","4000000","null","State Route 699 (Edinboro Road/Old State Route 99) Bridge over Interstate 90 (American Veterans Memorial Highway)
Summit Township
Bridge Replacement"
"47668","Anticipated","Hollow Road Bridge","Monroe        ","Replace/Rehab","904970","null","Hollow Road (SR 2023)  over Shawnee Creek
Smithfield Township
Monroe County
Bridge Replacement or rehabilitation"
"47992","Anticipated","New Rd O/Chester Cr","Delaware      ","Bridge Replacement","0","47992","New Road over Chester Creek (Crozierville Br)
Aston Township
Bridge Replacement"
"49315","Anticipated","PortzerRd@OldBethlehem","Bucks         ","Intersection Improvement","2300000","null","Portzer Road at Old Bethlehem Pike
Construction of Roundabout
Milford Township, Bucks County
"
"51393","Anticipated","Greene Co Bridge #15","Greene        ","Bridge Replacement","795675","null","T-634 (Mohr Road) over Muddy Creek
Cumberland Township, Greene County
Bridge Replacement"
"57074","Anticipated","Bull Creek Br No 7 (BF07)","Allegheny     ","Bridge Replacement","1700000","null","Bridge replacement approximately 1/2 mile north of the intersection of Thompson Road and Sun Mine Road in Fawn Township, Allegheny County.  The bridge carries Thompson Road over Bull Creek."
"57184","Anticipated","PA 27 Bridge over Telic Run","Warren        ","Bridge Replacement","500000","null","State Route 27 (North Main Street) Bridge over Telic Run
Brokenstraw Township
Bridge Preservation/Rehabilitation/Replacement"
"57433","Anticipated","Lehigh Race Street Intersection","Lehigh        ","Intersection Improvement","8805425","null","Three new traffic signals to be installed along Race Street corridor at Second Street, Front Street and Lehigh Street and one bridge widening and one bridge replacement in the Borough of Catasauqua, Lehigh County."
"57849","Anticipated","Main St O/Perkiomen","Montgomery    ","Bridge Replacement","4032000","null","Main St O/Perkiomen
Pennsburg & Red Hill Boroughs
Bridge Replacement"
"58300","Anticipated","SR 62 Bridge over Lenhart Run","Warren        ","Bridge Replacement","750000","null","State Route 62 over Lenhart Run
Pleasant Township
Bridge Replacement"
"63378","Anticipated","CBD Signalization Upgrade- Ph 4","Allegheny     ","Existing Signal Improvement","6997115","null","Replacement of outdated traffic signal hardware with new, state-of-the art equipment on 8 intersections within the (CBD) along with connections to Northside, Southside and South Hills
City of Pittsburgh, Allegheny County.
"
"63493","Anticipated","PA309: 5 Pts Intersectn","Montgomery    ","Intersection Improvement","8725000","null","PA309:  5 Points Intersection (PA 309, PA 463, & SR 2202)  
Montgomery Township
Intersection Improvements"
"64767","Anticipated","Centerville Rd Interchang","Lancaster     ","Interchange Improvement","19702792","null","Centerville Road (T-408) including the SR 4057 bridge, between US-30 interchange and PA-23. PA-23 between Centerville Rd and Stoney Battery Rd.
East Hempfield Township
Bridge replacement, widening, turning lanes, recovery lanes"
"65226","Anticipated","Chartiers Creek #30","Washington    ","Bridge Replacement","1100000","null","SR 7207 (Valley View Road) over Chartiers Creek 
Cecil Township, Washington County
Bridge Replacement"
